User,GameNr,Category,Level,MoveNr,RT,UserMoves,OpponentMoves,Result
226:R_2X10rcLujzFpHxv,20,12,119,1,1.908,4,3,win
226:R_2X10rcLujzFpHxv,20,12,119,2,0.815,4,3,win
226:R_2X10rcLujzFpHxv,20,12,119,3,1.094,4,3,win
226:R_2X10rcLujzFpHxv,20,12,119,4,1.22,4,3,win
226:R_2X10rcLujzFpHxv,21,13,119,1,1.162,4,4,win
226:R_2X10rcLujzFpHxv,21,13,119,2,5.236,4,4,win
226:R_2X10rcLujzFpHxv,21,13,119,3,1.194,4,4,win
226:R_2X10rcLujzFpHxv,21,13,119,4,1.754,4,4,win
226:R_2X10rcLujzFpHxv,22,14,133,1,1.836,4,3,win
226:R_2X10rcLujzFpHxv,22,14,133,2,1.086,4,3,win
226:R_2X10rcLujzFpHxv,22,14,133,3,1.923,4,3,win
226:R_2X10rcLujzFpHxv,22,14,133,4,1.127,4,3,win
226:R_2X10rcLujzFpHxv,23,15,145,1,3.302,11,12,opponent win
226:R_2X10rcLujzFpHxv,23,15,145,2,1.522,11,12,opponent win
226:R_2X10rcLujzFpHxv,23,15,145,3,1.863,11,12,opponent win
226:R_2X10rcLujzFpHxv,23,15,145,4,7.77,11,12,opponent win
226:R_2X10rcLujzFpHxv,23,15,145,5,4.386,11,12,opponent win
226:R_2X10rcLujzFpHxv,23,15,145,6,1.067,11,12,opponent win
226:R_2X10rcLujzFpHxv,23,15,145,7,1.944,11,12,opponent win
226:R_2X10rcLujzFpHxv,23,15,145,8,5.862,11,12,opponent win
226:R_2X10rcLujzFpHxv,23,15,145,9,5.829,11,12,opponent win
226:R_2X10rcLujzFpHxv,23,15,145,10,3.693,11,12,opponent win
226:R_2X10rcLujzFpHxv,23,15,145,11,1.788,11,12,opponent win
226:R_2X10rcLujzFpHxv,24,14,135,1,8.116,9,8,win
226:R_2X10rcLujzFpHxv,24,14,135,2,5.362,9,8,win
226:R_2X10rcLujzFpHxv,24,14,135,3,1.194,9,8,win
226:R_2X10rcLujzFpHxv,24,14,135,4,1.879,9,8,win
226:R_2X10rcLujzFpHxv,24,14,135,5,4.199,9,8,win
226:R_2X10rcLujzFpHxv,24,14,135,6,1.664,9,8,win
226:R_2X10rcLujzFpHxv,24,14,135,7,2.296,9,8,win
226:R_2X10rcLujzFpHxv,24,14,135,8,4.506,9,8,win
226:R_2X10rcLujzFpHxv,24,14,135,9,1.547,9,8,win
226:R_2X10rcLujzFpHxv,25,14,133,1,4.896,5,6,opponent win
226:R_2X10rcLujzFpHxv,25,14,133,2,1.929,5,6,opponent win
226:R_2X10rcLujzFpHxv,25,14,133,3,2.167,5,6,opponent win
226:R_2X10rcLujzFpHxv,25,14,133,4,1.723,5,6,opponent win
226:R_2X10rcLujzFpHxv,25,14,133,5,5.49,5,6,opponent win
226:R_2X10rcLujzFpHxv,26,13,125,1,1.174,10,10,opponent win
226:R_2X10rcLujzFpHxv,26,13,125,2,8.136,10,10,opponent win
226:R_2X10rcLujzFpHxv,26,13,125,3,1.155,10,10,opponent win
226:R_2X10rcLujzFpHxv,26,13,125,4,3.582,10,10,opponent win
226:R_2X10rcLujzFpHxv,26,13,125,5,2.678,10,10,opponent win
226:R_2X10rcLujzFpHxv,26,13,125,6,2.032,10,10,opponent win
226:R_2X10rcLujzFpHxv,26,13,125,7,2.376,10,10,opponent win
226:R_2X10rcLujzFpHxv,26,13,125,8,5.398,10,10,opponent win
226:R_2X10rcLujzFpHxv,26,13,125,9,3.107,10,10,opponent win
226:R_2X10rcLujzFpHxv,26,13,125,10,2.932,10,10,opponent win
226:R_2X10rcLujzFpHxv,27,12,112,1,2.737,8,8,win
226:R_2X10rcLujzFpHxv,27,12,112,2,1.027,8,8,win
226:R_2X10rcLujzFpHxv,27,12,112,3,3.373,8,8,win
226:R_2X10rcLujzFpHxv,27,12,112,4,2.243,8,8,win
226:R_2X10rcLujzFpHxv,27,12,112,5,1.361,8,8,win
226:R_2X10rcLujzFpHxv,27,12,112,6,1.515,8,8,win
226:R_2X10rcLujzFpHxv,27,12,112,7,10.574,8,8,win
226:R_2X10rcLujzFpHxv,27,12,112,8,1.347,8,8,win
226:R_2X10rcLujzFpHxv,28,12,117,1,2.168,4,3,win
226:R_2X10rcLujzFpHxv,28,12,117,2,0.839,4,3,win
226:R_2X10rcLujzFpHxv,28,12,117,3,1.146,4,3,win
226:R_2X10rcLujzFpHxv,28,12,117,4,1.234,4,3,win
226:R_2X10rcLujzFpHxv,29,13,120,1,3.909,5,5,win
226:R_2X10rcLujzFpHxv,29,13,120,2,2.435,5,5,win
226:R_2X10rcLujzFpHxv,29,13,120,3,2.156,5,5,win
226:R_2X10rcLujzFpHxv,29,13,120,4,7.831,5,5,win
226:R_2X10rcLujzFpHxv,29,13,120,5,2.124,5,5,win
226:R_2X10rcLujzFpHxv,30,14,137,1,1.92,6,6,opponent win
226:R_2X10rcLujzFpHxv,30,14,137,2,1.511,6,6,opponent win
226:R_2X10rcLujzFpHxv,30,14,137,3,4.455,6,6,opponent win
226:R_2X10rcLujzFpHxv,30,14,137,4,1.389,6,6,opponent win
226:R_2X10rcLujzFpHxv,30,14,137,5,1.559,6,6,opponent win
226:R_2X10rcLujzFpHxv,30,14,137,6,0.89,6,6,opponent win
226:R_2X10rcLujzFpHxv,31,13,121,1,2.67,6,7,opponent win
226:R_2X10rcLujzFpHxv,31,13,121,2,1.704,6,7,opponent win
226:R_2X10rcLujzFpHxv,31,13,121,3,3.377,6,7,opponent win
226:R_2X10rcLujzFpHxv,31,13,121,4,3.078,6,7,opponent win
226:R_2X10rcLujzFpHxv,31,13,121,5,2.628,6,7,opponent win
226:R_2X10rcLujzFpHxv,31,13,121,6,2.309,6,7,opponent win
226:R_2X10rcLujzFpHxv,32,12,115,1,1.231,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,2,2.806,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,3,1.56,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,4,1.946,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,5,5.968,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,6,8.705,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,7,8.103,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,8,3.769,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,9,3.56,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,10,3.145,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,11,2.303,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,12,5.497,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,13,4.947,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,14,2.367,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,15,4.433,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,16,13.871,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,17,11.378,18,18,draw
226:R_2X10rcLujzFpHxv,32,12,115,18,3.539,18,18,draw
226:R_2X10rcLujzFpHxv,33,12,112,1,0.717,6,6,win
226:R_2X10rcLujzFpHxv,33,12,112,2,6.696,6,6,win
226:R_2X10rcLujzFpHxv,33,12,112,3,1.909,6,6,win
226:R_2X10rcLujzFpHxv,33,12,112,4,2.917,6,6,win
226:R_2X10rcLujzFpHxv,33,12,112,5,4.142,6,6,win
226:R_2X10rcLujzFpHxv,33,12,112,6,1.762,6,6,win
226:R_2X10rcLujzFpHxv,34,12,116,1,2.847,4,3,win
226:R_2X10rcLujzFpHxv,34,12,116,2,0.598,4,3,win
226:R_2X10rcLujzFpHxv,34,12,116,3,1.879,4,3,win
226:R_2X10rcLujzFpHxv,34,12,116,4,0.886,4,3,win
329:R_23eNWjNjj4QQj6j,0,2,19,1,1.15,4,3,win
329:R_23eNWjNjj4QQj6j,0,2,19,2,1.723,4,3,win
329:R_23eNWjNjj4QQj6j,0,2,19,3,1.997,4,3,win
329:R_23eNWjNjj4QQj6j,0,2,19,4,0.741,4,3,win
329:R_23eNWjNjj4QQj6j,1,3,26,1,0.752,11,11,win
329:R_23eNWjNjj4QQj6j,1,3,26,2,1.675,11,11,win
329:R_23eNWjNjj4QQj6j,1,3,26,3,1.043,11,11,win
329:R_23eNWjNjj4QQj6j,1,3,26,4,1.548,11,11,win
329:R_23eNWjNjj4QQj6j,1,3,26,5,0.898,11,11,win
329:R_23eNWjNjj4QQj6j,1,3,26,6,9.938,11,11,win
329:R_23eNWjNjj4QQj6j,1,3,26,7,1.144,11,11,win
329:R_23eNWjNjj4QQj6j,1,3,26,8,4.071,11,11,win
329:R_23eNWjNjj4QQj6j,1,3,26,9,1.031,11,11,win
329:R_23eNWjNjj4QQj6j,1,3,26,10,1.142,11,11,win
329:R_23eNWjNjj4QQj6j,1,3,26,11,0.657,11,11,win
329:R_23eNWjNjj4QQj6j,2,4,35,1,1.274,4,3,win
329:R_23eNWjNjj4QQj6j,2,4,35,2,0.468,4,3,win
329:R_23eNWjNjj4QQj6j,2,4,35,3,1.127,4,3,win
329:R_23eNWjNjj4QQj6j,2,4,35,4,0.668,4,3,win
329:R_23eNWjNjj4QQj6j,3,5,41,1,0.577,6,6,win
329:R_23eNWjNjj4QQj6j,3,5,41,2,1.005,6,6,win
329:R_23eNWjNjj4QQj6j,3,5,41,3,3.055,6,6,win
329:R_23eNWjNjj4QQj6j,3,5,41,4,1.468,6,6,win
329:R_23eNWjNjj4QQj6j,3,5,41,5,3.337,6,6,win
329:R_23eNWjNjj4QQj6j,3,5,41,6,0.665,6,6,win
329:R_23eNWjNjj4QQj6j,4,6,59,1,1.583,4,3,win
329:R_23eNWjNjj4QQj6j,4,6,59,2,3.475,4,3,win
329:R_23eNWjNjj4QQj6j,4,6,59,3,1.524,4,3,win
329:R_23eNWjNjj4QQj6j,4,6,59,4,0.64,4,3,win
329:R_23eNWjNjj4QQj6j,5,7,65,1,1.12,4,4,win
329:R_23eNWjNjj4QQj6j,5,7,65,2,2.083,4,4,win
329:R_23eNWjNjj4QQj6j,5,7,65,3,1.153,4,4,win
329:R_23eNWjNjj4QQj6j,5,7,65,4,0.461,4,4,win
329:R_23eNWjNjj4QQj6j,6,8,74,1,0.463,4,3,win
329:R_23eNWjNjj4QQj6j,6,8,74,2,0.437,4,3,win
329:R_23eNWjNjj4QQj6j,6,8,74,3,0.617,4,3,win
329:R_23eNWjNjj4QQj6j,6,8,74,4,0.466,4,3,win
329:R_23eNWjNjj4QQj6j,7,9,84,1,0.478,4,4,win
329:R_23eNWjNjj4QQj6j,7,9,84,2,1.179,4,4,win
329:R_23eNWjNjj4QQj6j,7,9,84,3,0.74,4,4,win
329:R_23eNWjNjj4QQj6j,7,9,84,4,0.464,4,4,win
329:R_23eNWjNjj4QQj6j,8,10,92,1,3.538,7,6,win
329:R_23eNWjNjj4QQj6j,8,10,92,2,0.571,7,6,win
329:R_23eNWjNjj4QQj6j,8,10,92,3,0.854,7,6,win
329:R_23eNWjNjj4QQj6j,8,10,92,4,1.946,7,6,win
329:R_23eNWjNjj4QQj6j,8,10,92,5,1.102,7,6,win
329:R_23eNWjNjj4QQj6j,8,10,92,6,1.77,7,6,win
329:R_23eNWjNjj4QQj6j,8,10,92,7,0.8,7,6,win
329:R_23eNWjNjj4QQj6j,9,11,105,1,1.336,6,7,opponent win
329:R_23eNWjNjj4QQj6j,9,11,105,2,0.805,6,7,opponent win
329:R_23eNWjNjj4QQj6j,9,11,105,3,1.172,6,7,opponent win
329:R_23eNWjNjj4QQj6j,9,11,105,4,1.283,6,7,opponent win
329:R_23eNWjNjj4QQj6j,9,11,105,5,2.055,6,7,opponent win
329:R_23eNWjNjj4QQj6j,9,11,105,6,1.676,6,7,opponent win
329:R_23eNWjNjj4QQj6j,10,10,96,1,0.965,5,4,win
329:R_23eNWjNjj4QQj6j,10,10,96,2,0.728,5,4,win
329:R_23eNWjNjj4QQj6j,10,10,96,3,1.557,5,4,win
329:R_23eNWjNjj4QQj6j,10,10,96,4,2.462,5,4,win
329:R_23eNWjNjj4QQj6j,10,10,96,5,1.074,5,4,win
329:R_23eNWjNjj4QQj6j,11,10,93,1,0.734,4,4,win
329:R_23eNWjNjj4QQj6j,11,10,93,2,1.11,4,4,win
329:R_23eNWjNjj4QQj6j,11,10,93,3,1.437,4,4,win
329:R_23eNWjNjj4QQj6j,11,10,93,4,0.467,4,4,win
329:R_23eNWjNjj4QQj6j,12,11,108,1,1.776,10,9,win
329:R_23eNWjNjj4QQj6j,12,11,108,2,0.894,10,9,win
329:R_23eNWjNjj4QQj6j,12,11,108,3,2.98,10,9,win
329:R_23eNWjNjj4QQj6j,12,11,108,4,2.871,10,9,win
329:R_23eNWjNjj4QQj6j,12,11,108,5,4.306,10,9,win
329:R_23eNWjNjj4QQj6j,12,11,108,6,1.076,10,9,win
329:R_23eNWjNjj4QQj6j,12,11,108,7,2.035,10,9,win
329:R_23eNWjNjj4QQj6j,12,11,108,8,2.983,10,9,win
329:R_23eNWjNjj4QQj6j,12,11,108,9,0.962,10,9,win
329:R_23eNWjNjj4QQj6j,12,11,108,10,1.244,10,9,win
329:R_23eNWjNjj4QQj6j,13,12,113,1,0.398,7,7,win
329:R_23eNWjNjj4QQj6j,13,12,113,2,0.515,7,7,win
329:R_23eNWjNjj4QQj6j,13,12,113,3,0.519,7,7,win
329:R_23eNWjNjj4QQj6j,13,12,113,4,0.818,7,7,win
329:R_23eNWjNjj4QQj6j,13,12,113,5,1.027,7,7,win
329:R_23eNWjNjj4QQj6j,13,12,113,6,1.679,7,7,win
329:R_23eNWjNjj4QQj6j,13,12,113,7,0.528,7,7,win
329:R_23eNWjNjj4QQj6j,14,13,129,1,1.806,9,9,opponent win
329:R_23eNWjNjj4QQj6j,14,13,129,2,0.888,9,9,opponent win
329:R_23eNWjNjj4QQj6j,14,13,129,3,1.55,9,9,opponent win
329:R_23eNWjNjj4QQj6j,14,13,129,4,2.044,9,9,opponent win
329:R_23eNWjNjj4QQj6j,14,13,129,5,1.022,9,9,opponent win
329:R_23eNWjNjj4QQj6j,14,13,129,6,4.822,9,9,opponent win
329:R_23eNWjNjj4QQj6j,14,13,129,7,2.447,9,9,opponent win
329:R_23eNWjNjj4QQj6j,14,13,129,8,3.354,9,9,opponent win
329:R_23eNWjNjj4QQj6j,14,13,129,9,1.689,9,9,opponent win
329:R_23eNWjNjj4QQj6j,15,12,117,1,2.65,5,6,opponent win
329:R_23eNWjNjj4QQj6j,15,12,117,2,0.717,5,6,opponent win
329:R_23eNWjNjj4QQj6j,15,12,117,3,2.246,5,6,opponent win
329:R_23eNWjNjj4QQj6j,15,12,117,4,1.545,5,6,opponent win
329:R_23eNWjNjj4QQj6j,15,12,117,5,0.831,5,6,opponent win
329:R_23eNWjNjj4QQj6j,16,11,102,1,1.397,4,3,win
329:R_23eNWjNjj4QQj6j,16,11,102,2,1.462,4,3,win
329:R_23eNWjNjj4QQj6j,16,11,102,3,2.028,4,3,win
329:R_23eNWjNjj4QQj6j,16,11,102,4,0.693,4,3,win
329:R_23eNWjNjj4QQj6j,17,11,100,1,1.251,6,6,win
329:R_23eNWjNjj4QQj6j,17,11,100,2,0.806,6,6,win
329:R_23eNWjNjj4QQj6j,17,11,100,3,1.354,6,6,win
329:R_23eNWjNjj4QQj6j,17,11,100,4,2.943,6,6,win
329:R_23eNWjNjj4QQj6j,17,11,100,5,1.798,6,6,win
329:R_23eNWjNjj4QQj6j,17,11,100,6,0.873,6,6,win
329:R_23eNWjNjj4QQj6j,18,12,117,1,1.34,4,3,win
329:R_23eNWjNjj4QQj6j,18,12,117,2,0.889,4,3,win
329:R_23eNWjNjj4QQj6j,18,12,117,3,0.752,4,3,win
329:R_23eNWjNjj4QQj6j,18,12,117,4,1.992,4,3,win
329:R_23eNWjNjj4QQj6j,19,13,124,1,3.093,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,2,0.982,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,3,0.691,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,4,0.817,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,5,3.338,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,6,1.259,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,7,2.328,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,8,1.903,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,9,3.291,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,10,2.769,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,11,0.961,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,12,1.62,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,13,2.748,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,14,1.696,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,15,1.552,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,16,1.391,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,17,1.08,18,18,draw
329:R_23eNWjNjj4QQj6j,19,13,124,18,0.532,18,18,draw
329:R_23eNWjNjj4QQj6j,20,13,128,1,1.4,4,3,win
329:R_23eNWjNjj4QQj6j,20,13,128,2,3.983,4,3,win
329:R_23eNWjNjj4QQj6j,20,13,128,3,0.615,4,3,win
329:R_23eNWjNjj4QQj6j,20,13,128,4,0.834,4,3,win
329:R_23eNWjNjj4QQj6j,21,13,126,1,0.845,5,6,opponent win
329:R_23eNWjNjj4QQj6j,21,13,126,2,0.772,5,6,opponent win
329:R_23eNWjNjj4QQj6j,21,13,126,3,1.017,5,6,opponent win
329:R_23eNWjNjj4QQj6j,21,13,126,4,1.854,5,6,opponent win
329:R_23eNWjNjj4QQj6j,21,13,126,5,1.119,5,6,opponent win
329:R_23eNWjNjj4QQj6j,22,12,115,1,1.483,6,6,opponent win
329:R_23eNWjNjj4QQj6j,22,12,115,2,0.744,6,6,opponent win
329:R_23eNWjNjj4QQj6j,22,12,115,3,0.941,6,6,opponent win
329:R_23eNWjNjj4QQj6j,22,12,115,4,1.322,6,6,opponent win
329:R_23eNWjNjj4QQj6j,22,12,115,5,1.3,6,6,opponent win
329:R_23eNWjNjj4QQj6j,22,12,115,6,0.94,6,6,opponent win
329:R_23eNWjNjj4QQj6j,23,11,105,1,0.809,3,4,opponent win
329:R_23eNWjNjj4QQj6j,23,11,105,2,0.892,3,4,opponent win
329:R_23eNWjNjj4QQj6j,23,11,105,3,0.88,3,4,opponent win
329:R_23eNWjNjj4QQj6j,24,10,98,1,1.901,4,3,win
329:R_23eNWjNjj4QQj6j,24,10,98,2,0.438,4,3,win
329:R_23eNWjNjj4QQj6j,24,10,98,3,0.813,4,3,win
329:R_23eNWjNjj4QQj6j,24,10,98,4,0.683,4,3,win
329:R_23eNWjNjj4QQj6j,25,10,97,1,0.889,5,5,win
329:R_23eNWjNjj4QQj6j,25,10,97,2,3.274,5,5,win
329:R_23eNWjNjj4QQj6j,25,10,97,3,1.494,5,5,win
329:R_23eNWjNjj4QQj6j,25,10,97,4,3.744,5,5,win
329:R_23eNWjNjj4QQj6j,25,10,97,5,0.705,5,5,win
329:R_23eNWjNjj4QQj6j,26,11,103,1,3.446,4,3,win
329:R_23eNWjNjj4QQj6j,26,11,103,2,1.274,4,3,win
329:R_23eNWjNjj4QQj6j,26,11,103,3,0.99,4,3,win
329:R_23eNWjNjj4QQj6j,26,11,103,4,0.536,4,3,win
329:R_23eNWjNjj4QQj6j,27,12,116,1,0.922,5,5,win
329:R_23eNWjNjj4QQj6j,27,12,116,2,4.596,5,5,win
329:R_23eNWjNjj4QQj6j,27,12,116,3,0.779,5,5,win
329:R_23eNWjNjj4QQj6j,27,12,116,4,2.564,5,5,win
329:R_23eNWjNjj4QQj6j,27,12,116,5,0.979,5,5,win
329:R_23eNWjNjj4QQj6j,28,13,121,1,2.312,14,14,opponent win
329:R_23eNWjNjj4QQj6j,28,13,121,2,0.94,14,14,opponent win
329:R_23eNWjNjj4QQj6j,28,13,121,3,1.797,14,14,opponent win
329:R_23eNWjNjj4QQj6j,28,13,121,4,1.419,14,14,opponent win
329:R_23eNWjNjj4QQj6j,28,13,121,5,1.45,14,14,opponent win
329:R_23eNWjNjj4QQj6j,28,13,121,6,5.313,14,14,opponent win
329:R_23eNWjNjj4QQj6j,28,13,121,7,1.684,14,14,opponent win
329:R_23eNWjNjj4QQj6j,28,13,121,8,3.64,14,14,opponent win
329:R_23eNWjNjj4QQj6j,28,13,121,9,1.747,14,14,opponent win
329:R_23eNWjNjj4QQj6j,28,13,121,10,2.409,14,14,opponent win
329:R_23eNWjNjj4QQj6j,28,13,121,11,0.474,14,14,opponent win
329:R_23eNWjNjj4QQj6j,28,13,121,12,6.293,14,14,opponent win
329:R_23eNWjNjj4QQj6j,28,13,121,13,1.979,14,14,opponent win
329:R_23eNWjNjj4QQj6j,28,13,121,14,2.821,14,14,opponent win
329:R_23eNWjNjj4QQj6j,29,12,115,1,0.65,6,7,opponent win
329:R_23eNWjNjj4QQj6j,29,12,115,2,0.638,6,7,opponent win
329:R_23eNWjNjj4QQj6j,29,12,115,3,5.814,6,7,opponent win
329:R_23eNWjNjj4QQj6j,29,12,115,4,0.849,6,7,opponent win
329:R_23eNWjNjj4QQj6j,29,12,115,5,1.456,6,7,opponent win
329:R_23eNWjNjj4QQj6j,29,12,115,6,1.204,6,7,opponent win
329:R_23eNWjNjj4QQj6j,30,11,108,1,17.775,13,13,opponent win
329:R_23eNWjNjj4QQj6j,30,11,108,2,1.565,13,13,opponent win
329:R_23eNWjNjj4QQj6j,30,11,108,3,0.673,13,13,opponent win
329:R_23eNWjNjj4QQj6j,30,11,108,4,1.385,13,13,opponent win
329:R_23eNWjNjj4QQj6j,30,11,108,5,3.415,13,13,opponent win
329:R_23eNWjNjj4QQj6j,30,11,108,6,1.852,13,13,opponent win
329:R_23eNWjNjj4QQj6j,30,11,108,7,1.922,13,13,opponent win
329:R_23eNWjNjj4QQj6j,30,11,108,8,1.925,13,13,opponent win
329:R_23eNWjNjj4QQj6j,30,11,108,9,1.16,13,13,opponent win
329:R_23eNWjNjj4QQj6j,30,11,108,10,1.061,13,13,opponent win
329:R_23eNWjNjj4QQj6j,30,11,108,11,1.295,13,13,opponent win
329:R_23eNWjNjj4QQj6j,30,11,108,12,1.202,13,13,opponent win
329:R_23eNWjNjj4QQj6j,30,11,108,13,1.292,13,13,opponent win
329:R_23eNWjNjj4QQj6j,31,10,89,1,0.847,5,5,win
329:R_23eNWjNjj4QQj6j,31,10,89,2,1.149,5,5,win
329:R_23eNWjNjj4QQj6j,31,10,89,3,2.44,5,5,win
329:R_23eNWjNjj4QQj6j,31,10,89,4,2.311,5,5,win
329:R_23eNWjNjj4QQj6j,31,10,89,5,0.873,5,5,win
329:R_23eNWjNjj4QQj6j,32,10,90,1,3.001,8,7,win
329:R_23eNWjNjj4QQj6j,32,10,90,2,1.525,8,7,win
329:R_23eNWjNjj4QQj6j,32,10,90,3,0.735,8,7,win
329:R_23eNWjNjj4QQj6j,32,10,90,4,0.892,8,7,win
329:R_23eNWjNjj4QQj6j,32,10,90,5,1.753,8,7,win
329:R_23eNWjNjj4QQj6j,32,10,90,6,1.762,8,7,win
329:R_23eNWjNjj4QQj6j,32,10,90,7,2.319,8,7,win
329:R_23eNWjNjj4QQj6j,32,10,90,8,0.513,8,7,win
329:R_23eNWjNjj4QQj6j,33,11,109,1,1.263,5,5,win
329:R_23eNWjNjj4QQj6j,33,11,109,2,0.897,5,5,win
329:R_23eNWjNjj4QQj6j,33,11,109,3,0.849,5,5,win
329:R_23eNWjNjj4QQj6j,33,11,109,4,1.123,5,5,win
329:R_23eNWjNjj4QQj6j,33,11,109,5,0.683,5,5,win
329:R_23eNWjNjj4QQj6j,34,12,112,1,1.064,4,3,win
329:R_23eNWjNjj4QQj6j,34,12,112,2,0.881,4,3,win
329:R_23eNWjNjj4QQj6j,34,12,112,3,2.471,4,3,win
329:R_23eNWjNjj4QQj6j,34,12,112,4,0.543,4,3,win
183:R_2uPQbPniskmS0Ep,0,2,16,1,1.743,5,4,win
183:R_2uPQbPniskmS0Ep,0,2,16,2,0.969,5,4,win
183:R_2uPQbPniskmS0Ep,0,2,16,3,1.909,5,4,win
183:R_2uPQbPniskmS0Ep,0,2,16,4,1.503,5,4,win
183:R_2uPQbPniskmS0Ep,0,2,16,5,0.944,5,4,win
183:R_2uPQbPniskmS0Ep,1,3,20,1,0.639,4,4,win
183:R_2uPQbPniskmS0Ep,1,3,20,2,1.363,4,4,win
183:R_2uPQbPniskmS0Ep,1,3,20,3,1.282,4,4,win
183:R_2uPQbPniskmS0Ep,1,3,20,4,0.934,4,4,win
183:R_2uPQbPniskmS0Ep,2,4,39,1,3.085,4,3,win
183:R_2uPQbPniskmS0Ep,2,4,39,2,1.492,4,3,win
183:R_2uPQbPniskmS0Ep,2,4,39,3,1.729,4,3,win
183:R_2uPQbPniskmS0Ep,2,4,39,4,1.023,4,3,win
183:R_2uPQbPniskmS0Ep,3,5,42,1,1.207,6,6,win
183:R_2uPQbPniskmS0Ep,3,5,42,2,0.977,6,6,win
183:R_2uPQbPniskmS0Ep,3,5,42,3,2.755,6,6,win
183:R_2uPQbPniskmS0Ep,3,5,42,4,1.9,6,6,win
183:R_2uPQbPniskmS0Ep,3,5,42,5,1.602,6,6,win
183:R_2uPQbPniskmS0Ep,3,5,42,6,3.034,6,6,win
183:R_2uPQbPniskmS0Ep,4,6,53,1,3.692,4,3,win
183:R_2uPQbPniskmS0Ep,4,6,53,2,2.521,4,3,win
183:R_2uPQbPniskmS0Ep,4,6,53,3,1.185,4,3,win
183:R_2uPQbPniskmS0Ep,4,6,53,4,1.332,4,3,win
183:R_2uPQbPniskmS0Ep,5,7,67,1,0.68,5,5,win
183:R_2uPQbPniskmS0Ep,5,7,67,2,0.946,5,5,win
183:R_2uPQbPniskmS0Ep,5,7,67,3,0.608,5,5,win
183:R_2uPQbPniskmS0Ep,5,7,67,4,0.952,5,5,win
183:R_2uPQbPniskmS0Ep,5,7,67,5,1.044,5,5,win
183:R_2uPQbPniskmS0Ep,6,8,71,1,0.733,7,7,opponent win
183:R_2uPQbPniskmS0Ep,6,8,71,2,0.955,7,7,opponent win
183:R_2uPQbPniskmS0Ep,6,8,71,3,1.461,7,7,opponent win
183:R_2uPQbPniskmS0Ep,6,8,71,4,6.06,7,7,opponent win
183:R_2uPQbPniskmS0Ep,6,8,71,5,3.358,7,7,opponent win
183:R_2uPQbPniskmS0Ep,6,8,71,6,1.953,7,7,opponent win
183:R_2uPQbPniskmS0Ep,6,8,71,7,1.185,7,7,opponent win
183:R_2uPQbPniskmS0Ep,7,7,68,1,1.031,4,4,win
183:R_2uPQbPniskmS0Ep,7,7,68,2,1.766,4,4,win
183:R_2uPQbPniskmS0Ep,7,7,68,3,0.798,4,4,win
183:R_2uPQbPniskmS0Ep,7,7,68,4,1.711,4,4,win
183:R_2uPQbPniskmS0Ep,8,7,68,1,1.056,4,3,win
183:R_2uPQbPniskmS0Ep,8,7,68,2,1.263,4,3,win
183:R_2uPQbPniskmS0Ep,8,7,68,3,2.072,4,3,win
183:R_2uPQbPniskmS0Ep,8,7,68,4,0.713,4,3,win
183:R_2uPQbPniskmS0Ep,9,8,76,1,0.797,8,8,win
183:R_2uPQbPniskmS0Ep,9,8,76,2,2.355,8,8,win
183:R_2uPQbPniskmS0Ep,9,8,76,3,4.256,8,8,win
183:R_2uPQbPniskmS0Ep,9,8,76,4,1.312,8,8,win
183:R_2uPQbPniskmS0Ep,9,8,76,5,9.749,8,8,win
183:R_2uPQbPniskmS0Ep,9,8,76,6,1.032,8,8,win
