subject,fold,planningDepth,featureDropRate,heuristicQuality,elo,StudyID,DoB,Gender,ExactAge,FlooredAge,TaskDate,ageBin,ageBinNr,ageBinValue
227:R_2qlLx30lmNEXUJL,2,14.4629,2.03E-05,0.045555707,101,227,7/7/05,M,15.463,15,12/19/20,"(12, 17]",1,15
227:R_2qlLx30lmNEXUJL,3,5.86718,0.60694,0.611634348,101,227,7/7/05,M,15.463,15,12/19/20,"(12, 17]",1,15
227:R_2qlLx30lmNEXUJL,4,5.15099,0.65,0.487286639,101,227,7/7/05,M,15.463,15,12/19/20,"(12, 17]",1,15
227:R_2qlLx30lmNEXUJL,5,0.386447,0.23252,0.467122643,101,227,7/7/05,M,15.463,15,12/19/20,"(12, 17]",1,15
228:R_ULyuWg2JwZBuGiJ,1,0,0.30759,0.329233594,-85,228,2/10/04,F,16.8575,16,12/15/20,"(12, 17]",1,15
228:R_ULyuWg2JwZBuGiJ,2,0.248121,0.3806,0.302963885,-85,228,2/10/04,F,16.8575,16,12/15/20,"(12, 17]",1,15
228:R_ULyuWg2JwZBuGiJ,3,0,0.60199,0.239632794,-85,228,2/10/04,F,16.8575,16,12/15/20,"(12, 17]",1,15
228:R_ULyuWg2JwZBuGiJ,4,4.77868,0.42153,0.195961625,-85,228,2/10/04,F,16.8575,16,12/15/20,"(12, 17]",1,15
228:R_ULyuWg2JwZBuGiJ,5,2.35389,0.43684,0.214496652,-85,228,2/10/04,F,16.8575,16,12/15/20,"(12, 17]",1,15
229:R_3KxYOzYEKloODvs,1,7.33158,0.1704,0.491199178,281,229,6/29/09,F,11.5014,11,12/26/20,"(7, 12]",0,10
229:R_3KxYOzYEKloODvs,2,1.1195,0.1469,0.502382099,281,229,6/29/09,F,11.5014,11,12/26/20,"(7, 12]",0,10
229:R_3KxYOzYEKloODvs,3,4.0458,0.22436,0.503314285,281,229,6/29/09,F,11.5014,11,12/26/20,"(7, 12]",0,10
229:R_3KxYOzYEKloODvs,4,9.53798,0.22055,0.560903919,281,229,6/29/09,F,11.5014,11,12/26/20,"(7, 12]",0,10
229:R_3KxYOzYEKloODvs,5,1.82E-05,0.40336,0.598616497,281,229,6/29/09,F,11.5014,11,12/26/20,"(7, 12]",0,10
230:R_28G5rUmynDONqbJ,1,5.34197,0.19864,0.546391979,164,230,8/12/09,M,11.3616,11,12/19/20,"(7, 12]",0,10
230:R_28G5rUmynDONqbJ,2,3.41977,0.29226,0.506050091,164,230,8/12/09,M,11.3616,11,12/19/20,"(7, 12]",0,10
230:R_28G5rUmynDONqbJ,3,6.96155,0.43824,0.524752833,164,230,8/12/09,M,11.3616,11,12/19/20,"(7, 12]",0,10
230:R_28G5rUmynDONqbJ,4,10.325,0.26139,0.537475213,164,230,8/12/09,M,11.3616,11,12/19/20,"(7, 12]",0,10
230:R_28G5rUmynDONqbJ,5,3.68273,0.27376,0.494853214,164,230,8/12/09,M,11.3616,11,12/19/20,"(7, 12]",0,10
231:R_2QRpawEy8w6txvN,1,5.74622,0.4256,0.432740451,171,231,1/9/07,M,13.9452,13,12/16/20,"(12, 17]",1,15
231:R_2QRpawEy8w6txvN,2,5.93645,0.36994,0.258769915,171,231,1/9/07,M,13.9452,13,12/16/20,"(12, 17]",1,15
231:R_2QRpawEy8w6txvN,3,4.01056,0.27608,0.38305344,171,231,1/9/07,M,13.9452,13,12/16/20,"(12, 17]",1,15
231:R_2QRpawEy8w6txvN,4,5.83086,0.37886,0.389119448,171,231,1/9/07,M,13.9452,13,12/16/20,"(12, 17]",1,15
231:R_2QRpawEy8w6txvN,5,0,0.15756,0.41895679,171,231,1/9/07,M,13.9452,13,12/16/20,"(12, 17]",1,15
236:R_24qFUPTZKx0SybQ,1,10.426,8.19E-06,0.240359292,-483,236,9/16/08,F,12.2603,12,12/17/20,"(7, 12]",0,10
236:R_24qFUPTZKx0SybQ,2,0,4.57E-05,0.132162815,-483,236,9/16/08,F,12.2603,12,12/17/20,"(7, 12]",0,10
236:R_24qFUPTZKx0SybQ,3,18.3042,2.29E-05,0.038675133,-483,236,9/16/08,F,12.2603,12,12/17/20,"(7, 12]",0,10
236:R_24qFUPTZKx0SybQ,4,12.5381,1.60E-05,0.077190432,-483,236,9/16/08,F,12.2603,12,12/17/20,"(7, 12]",0,10
236:R_24qFUPTZKx0SybQ,5,19.764,1.00E-04,0.08422408,-483,236,9/16/08,F,12.2603,12,12/17/20,"(7, 12]",0,10
242:R_12lQaNUgCpqQizh,1,3.88161,0.2254,0.560165007,124,242,10/2/05,F,15.2274,15,12/20/20,"(12, 17]",1,15
242:R_12lQaNUgCpqQizh,2,0.103721,0.31528,0.652279288,124,242,10/2/05,F,15.2274,15,12/20/20,"(12, 17]",1,15
242:R_12lQaNUgCpqQizh,3,3.91503,0.22819,0.567981804,124,242,10/2/05,F,15.2274,15,12/20/20,"(12, 17]",1,15
242:R_12lQaNUgCpqQizh,4,6.75567,0.47511,0.63867988,124,242,10/2/05,F,15.2274,15,12/20/20,"(12, 17]",1,15
242:R_12lQaNUgCpqQizh,5,6.09781,0.49954,0.619599098,124,242,10/2/05,F,15.2274,15,12/20/20,"(12, 17]",1,15
245:R_eINRkRhqhKHRjzz,1,4.59119,0.35574,0.549145321,94,245,1/14/11,M,9.926,9,12/15/20,"(7, 12]",0,10
245:R_eINRkRhqhKHRjzz,2,2.91647,0.33747,0.483460959,94,245,1/14/11,M,9.926,9,12/15/20,"(7, 12]",0,10
245:R_eINRkRhqhKHRjzz,3,2.0645,0.32839,0.521772331,94,245,1/14/11,M,9.926,9,12/15/20,"(7, 12]",0,10
245:R_eINRkRhqhKHRjzz,4,1.76231,0.30845,0.531276359,94,245,1/14/11,M,9.926,9,12/15/20,"(7, 12]",0,10
245:R_eINRkRhqhKHRjzz,5,2.43594,0.20703,0.524042353,94,245,1/14/11,M,9.926,9,12/15/20,"(7, 12]",0,10
248:R_1Do3QQWN7pWkPwQ,1,0.00899307,0.21644,0.434988577,201,248,5/17/05,M,15.6055,15,12/20/20,"(12, 17]",1,15
248:R_1Do3QQWN7pWkPwQ,2,0.873258,0.2185,0.474771541,201,248,5/17/05,M,15.6055,15,12/20/20,"(12, 17]",1,15
248:R_1Do3QQWN7pWkPwQ,3,0.0210325,0.32421,0.545835161,201,248,5/17/05,M,15.6055,15,12/20/20,"(12, 17]",1,15
248:R_1Do3QQWN7pWkPwQ,4,0.230445,0.13558,0.5190677,201,248,5/17/05,M,15.6055,15,12/20/20,"(12, 17]",1,15
248:R_1Do3QQWN7pWkPwQ,5,3.94834,0.25732,0.537468166,201,248,5/17/05,M,15.6055,15,12/20/20,"(12, 17]",1,15
249:R_d1i4xMt2Vzivxg5,1,2.48335,0.24639,0.577800793,104,249,8/5/06,M,14.3808,14,12/18/20,"(12, 17]",1,15
249:R_d1i4xMt2Vzivxg5,2,2.20491,0.2458,0.478428676,104,249,8/5/06,M,14.3808,14,12/18/20,"(12, 17]",1,15
249:R_d1i4xMt2Vzivxg5,3,3.88189,0.18252,0.498892502,104,249,8/5/06,M,14.3808,14,12/18/20,"(12, 17]",1,15
249:R_d1i4xMt2Vzivxg5,4,2.95337,0.039866,0.55684245,104,249,8/5/06,M,14.3808,14,12/18/20,"(12, 17]",1,15
249:R_d1i4xMt2Vzivxg5,5,4.95721,0.12026,0.584811575,104,249,8/5/06,M,14.3808,14,12/18/20,"(12, 17]",1,15
250:R_r2BwOdT2hnmQ5WN,1,7.55219,0.26752,0.581115638,27,250,9/27/03,M,17.2055,17,12/6/20,"(12, 17]",1,15
250:R_r2BwOdT2hnmQ5WN,2,6.82089,0.20961,0.628996148,27,250,9/27/03,M,17.2055,17,12/6/20,"(12, 17]",1,15
250:R_r2BwOdT2hnmQ5WN,3,6.59305,0.023095,0.563310567,27,250,9/27/03,M,17.2055,17,12/6/20,"(12, 17]",1,15
250:R_r2BwOdT2hnmQ5WN,4,5.13041,0.35703,0.589801719,27,250,9/27/03,M,17.2055,17,12/6/20,"(12, 17]",1,15
250:R_r2BwOdT2hnmQ5WN,5,4.11642,0.1826,0.578197844,27,250,9/27/03,M,17.2055,17,12/6/20,"(12, 17]",1,15
256:R_10BfVTQovUcZioM,1,5.33718,0.29551,0.567094632,139,256,3/20/03,F,17.7205,17,12/3/20,"(12, 17]",1,15
256:R_10BfVTQovUcZioM,2,4.84909,0.20061,0.483272737,139,256,3/20/03,F,17.7205,17,12/3/20,"(12, 17]",1,15
256:R_10BfVTQovUcZioM,3,6.37729,0.47463,0.45069309,139,256,3/20/03,F,17.7205,17,12/3/20,"(12, 17]",1,15
256:R_10BfVTQovUcZioM,4,6.34137,0.60006,0.55280508,139,256,3/20/03,F,17.7205,17,12/3/20,"(12, 17]",1,15
256:R_10BfVTQovUcZioM,5,5.34112,0.19725,0.480993113,139,256,3/20/03,F,17.7205,17,12/3/20,"(12, 17]",1,15
262:R_30idhiqurUAv63D,1,2.03081,0.43471,0.526026472,-68,262,6/8/11,F,9.8685,9,4/18/21,"(7, 12]",0,10
262:R_30idhiqurUAv63D,2,0.0464064,0.29568,0.41859429,-68,262,6/8/11,F,9.8685,9,4/18/21,"(7, 12]",0,10
262:R_30idhiqurUAv63D,3,0.174006,0.54126,0.419178739,-68,262,6/8/11,F,9.8685,9,4/18/21,"(7, 12]",0,10
262:R_30idhiqurUAv63D,4,1.07426,0.34091,0.434137787,-68,262,6/8/11,F,9.8685,9,4/18/21,"(7, 12]",0,10
262:R_30idhiqurUAv63D,5,2.28046,0.40092,0.400650319,-68,262,6/8/11,F,9.8685,9,4/18/21,"(7, 12]",0,10
269:R_2zC5iAXvVOKLmh6,1,1.38371,0.3573,0.454278793,2,269,8/1/11,F,9.7123,9,4/15/21,"(7, 12]",0,10
269:R_2zC5iAXvVOKLmh6,2,1.35903,0.24878,0.397528296,2,269,8/1/11,F,9.7123,9,4/15/21,"(7, 12]",0,10
269:R_2zC5iAXvVOKLmh6,3,4.08771,0.27019,0.435873213,2,269,8/1/11,F,9.7123,9,4/15/21,"(7, 12]",0,10
269:R_2zC5iAXvVOKLmh6,4,0.00479752,0.22734,0.476274732,2,269,8/1/11,F,9.7123,9,4/15/21,"(7, 12]",0,10
269:R_2zC5iAXvVOKLmh6,5,2.79165,0.26515,0.378975836,2,269,8/1/11,F,9.7123,9,4/15/21,"(7, 12]",0,10
273:R_2zuodaGDxpO8dfe,1,8.85877,0.37324,0.641142037,153,273,9/26/03,M,17.1945,17,12/1/20,"(12, 17]",1,15
273:R_2zuodaGDxpO8dfe,2,4.50896,0.22089,0.617844651,153,273,9/26/03,M,17.1945,17,12/1/20,"(12, 17]",1,15
273:R_2zuodaGDxpO8dfe,3,4.04223,0.13809,0.620408885,153,273,9/26/03,M,17.1945,17,12/1/20,"(12, 17]",1,15
273:R_2zuodaGDxpO8dfe,4,6.24037,0.22033,0.63871832,153,273,9/26/03,M,17.1945,17,12/1/20,"(12, 17]",1,15
273:R_2zuodaGDxpO8dfe,5,6.15659,0.1838,0.618319745,153,273,9/26/03,M,17.1945,17,12/1/20,"(12, 17]",1,15
281:R_NVGtaI93MLLVQfT,1,7.43061,0.054473,0.562031993,195,281,6/28/03,F,17.4411,17,12/1/20,"(12, 17]",1,15
281:R_NVGtaI93MLLVQfT,2,8.07665,0.24362,0.403912298,195,281,6/28/03,F,17.4411,17,12/1/20,"(12, 17]",1,15
281:R_NVGtaI93MLLVQfT,3,5.23278,0.018413,0.591947411,195,281,6/28/03,F,17.4411,17,12/1/20,"(12, 17]",1,15
281:R_NVGtaI93MLLVQfT,4,3.86395,0.19589,0.596533015,195,281,6/28/03,F,17.4411,17,12/1/20,"(12, 17]",1,15
281:R_NVGtaI93MLLVQfT,5,7.01452,0.20556,0.561558665,195,281,6/28/03,F,17.4411,17,12/1/20,"(12, 17]",1,15
290:R_25zHKt5eqk2Fr1k,1,0.0435607,0,0.199486596,115,290,11/2/03,M,17.0904,17,11/30/20,"(12, 17]",1,15
290:R_25zHKt5eqk2Fr1k,2,3.14225,0,-0.018279743,115,290,11/2/03,M,17.0904,17,11/30/20,"(12, 17]",1,15
290:R_25zHKt5eqk2Fr1k,3,1.18747,0,0.019075923,115,290,11/2/03,M,17.0904,17,11/30/20,"(12, 17]",1,15
290:R_25zHKt5eqk2Fr1k,4,2.23351,0,0.13360015,115,290,11/2/03,M,17.0904,17,11/30/20,"(12, 17]",1,15
290:R_25zHKt5eqk2Fr1k,5,10.1718,6.19E-05,-0.100925709,115,290,11/2/03,M,17.0904,17,11/30/20,"(12, 17]",1,15
291:R_3fq8dlBEbdOzPCb,1,12.9554,0.41627,0.584903369,40,291,10/1/04,M,16.5562,16,4/18/21,"(12, 17]",1,15
291:R_3fq8dlBEbdOzPCb,2,5.72105,0.57792,0.494360516,40,291,10/1/04,M,16.5562,16,4/18/21,"(12, 17]",1,15
291:R_3fq8dlBEbdOzPCb,3,3.66897,0.29128,0.511815743,40,291,10/1/04,M,16.5562,16,4/18/21,"(12, 17]",1,15
291:R_3fq8dlBEbdOzPCb,4,6.95389,0.79518,0.434789326,40,291,10/1/04,M,16.5562,16,4/18/21,"(12, 17]",1,15
291:R_3fq8dlBEbdOzPCb,5,4.03743,0.41228,0.516740202,40,291,10/1/04,M,16.5562,16,4/18/21,"(12, 17]",1,15
293:R_2aCAcRnL67iaV0l,1,7.05013,0.6415,0.344273209,107,293,4/15/08,M,13.0192,13,4/19/21,"(12, 17]",1,15
293:R_2aCAcRnL67iaV0l,2,7.2477,0.37979,0.395929361,107,293,4/15/08,M,13.0192,13,4/19/21,"(12, 17]",1,15
293:R_2aCAcRnL67iaV0l,3,7.84635,0.51245,0.427076819,107,293,4/15/08,M,13.0192,13,4/19/21,"(12, 17]",1,15
293:R_2aCAcRnL67iaV0l,4,7.38356,0.21335,0.530362806,107,293,4/15/08,M,13.0192,13,4/19/21,"(12, 17]",1,15
293:R_2aCAcRnL67iaV0l,5,5.07094,0.48516,0.487985766,107,293,4/15/08,M,13.0192,13,4/19/21,"(12, 17]",1,15
294:R_2zP8FeEoub7z36i,1,2.78345,0.34778,0.416003052,153,294,4/20/10,F,11.0055,11,4/19/21,"(7, 12]",0,10
294:R_2zP8FeEoub7z36i,2,0.010124,0.26895,0.472781796,153,294,4/20/10,F,11.0055,11,4/19/21,"(7, 12]",0,10
294:R_2zP8FeEoub7z36i,3,6.39088,0.50587,0.3581466,153,294,4/20/10,F,11.0055,11,4/19/21,"(7, 12]",0,10
294:R_2zP8FeEoub7z36i,4,0.0311748,0.28386,0.532166,153,294,4/20/10,F,11.0055,11,4/19/21,"(7, 12]",0,10
294:R_2zP8FeEoub7z36i,5,3.4934,0.43887,0.36831329,153,294,4/20/10,F,11.0055,11,4/19/21,"(7, 12]",0,10
305:R_WBOZ0yrZfLTCClz,1,3.87864,0.45268,0.40080244,-43,305,1/26/03,F,17.8575,17,11/30/20,"(12, 17]",1,15
305:R_WBOZ0yrZfLTCClz,2,2.48012,0.15805,0.495639117,-43,305,1/26/03,F,17.8575,17,11/30/20,"(12, 17]",1,15
305:R_WBOZ0yrZfLTCClz,3,5.28242,0.53754,0.584837574,-43,305,1/26/03,F,17.8575,17,11/30/20,"(12, 17]",1,15
305:R_WBOZ0yrZfLTCClz,4,5.11492,0.62428,0.5147349,-43,305,1/26/03,F,17.8575,17,11/30/20,"(12, 17]",1,15
305:R_WBOZ0yrZfLTCClz,5,4.63986,0.6648,0.434431199,-43,305,1/26/03,F,17.8575,17,11/30/20,"(12, 17]",1,15
309:R_2YRtckLmarTUiRn,1,4.18639,0.16943,0.582821128,283,309,5/17/05,M,15.9452,15,4/23/21,"(12, 17]",1,15
309:R_2YRtckLmarTUiRn,2,4.81011,0.16553,0.618246132,283,309,5/17/05,M,15.9452,15,4/23/21,"(12, 17]",1,15
309:R_2YRtckLmarTUiRn,3,4.87585,0.29493,0.551589711,283,309,5/17/05,M,15.9452,15,4/23/21,"(12, 17]",1,15
309:R_2YRtckLmarTUiRn,4,3.46722,0.29897,0.631652115,283,309,5/17/05,M,15.9452,15,4/23/21,"(12, 17]",1,15
309:R_2YRtckLmarTUiRn,5,3.39124,0.24113,0.526196483,283,309,5/17/05,M,15.9452,15,4/23/21,"(12, 17]",1,15
311:R_3pgcvaDmcvM4aTR,1,4.14334,0.34783,0.554225097,156,311,12/24/04,F,16.3233,16,4/17/21,"(12, 17]",1,15
311:R_3pgcvaDmcvM4aTR,2,2.61636,0.24896,0.433683558,156,311,12/24/04,F,16.3233,16,4/17/21,"(12, 17]",1,15
311:R_3pgcvaDmcvM4aTR,3,9.58039,0.40999,0.582890258,156,311,12/24/04,F,16.3233,16,4/17/21,"(12, 17]",1,15
311:R_3pgcvaDmcvM4aTR,4,0.000164174,0.49936,0.642743235,156,311,12/24/04,F,16.3233,16,4/17/21,"(12, 17]",1,15
311:R_3pgcvaDmcvM4aTR,5,6.74945,0.35519,0.547423442,156,311,12/24/04,F,16.3233,16,4/17/21,"(12, 17]",1,15
329:R_23eNWjNjj4QQj6j,1,3.64407,0.25094,0.561962342,168,329,9/22/04,M,16.5781,16,4/17/21,"(12, 17]",1,15
329:R_23eNWjNjj4QQj6j,2,4.24278,0.23864,0.569970945,168,329,9/22/04,M,16.5781,16,4/17/21,"(12, 17]",1,15
329:R_23eNWjNjj4QQj6j,3,7.30553,0.2839,0.560315501,168,329,9/22/04,M,16.5781,16,4/17/21,"(12, 17]",1,15
329:R_23eNWjNjj4QQj6j,4,5.14978,0.35936,0.509559655,168,329,9/22/04,M,16.5781,16,4/17/21,"(12, 17]",1,15
329:R_23eNWjNjj4QQj6j,5,6.09228,0.16122,0.513689405,168,329,9/22/04,M,16.5781,16,4/17/21,"(12, 17]",1,15
342:R_3mmldwGes6cKAa2,1,8.68389,0.16292,0.613429247,104,342,7/1/09,F,11.8164,11,4/22/21,"(7, 12]",0,10
342:R_3mmldwGes6cKAa2,2,4.19518,0.35214,0.530385309,104,342,7/1/09,F,11.8164,11,4/22/21,"(7, 12]",0,10
342:R_3mmldwGes6cKAa2,3,5.18833,0.31381,0.53368453,104,342,7/1/09,F,11.8164,11,4/22/21,"(7, 12]",0,10
342:R_3mmldwGes6cKAa2,4,6.24245,0.0012096,0.592980159,104,342,7/1/09,F,11.8164,11,4/22/21,"(7, 12]",0,10
342:R_3mmldwGes6cKAa2,5,4.38696,0.28888,0.600010969,104,342,7/1/09,F,11.8164,11,4/22/21,"(7, 12]",0,10
353:R_poraw4AzFhTIAxP,1,6.06297,0.42418,0.654813887,44,353,2/8/07,F,14.2219,14,4/26/21,"(12, 17]",1,15
353:R_poraw4AzFhTIAxP,2,2.61463,0.38806,0.584171323,44,353,2/8/07,F,14.2219,14,4/26/21,"(12, 17]",1,15
353:R_poraw4AzFhTIAxP,3,2.70456,0.30706,0.564496279,44,353,2/8/07,F,14.2219,14,4/26/21,"(12, 17]",1,15
353:R_poraw4AzFhTIAxP,4,5.48741,0.31738,0.569742122,44,353,2/8/07,F,14.2219,14,4/26/21,"(12, 17]",1,15
353:R_poraw4AzFhTIAxP,5,4.62481,0.32365,0.61030682,44,353,2/8/07,F,14.2219,14,4/26/21,"(12, 17]",1,15
372:R_Pwksr0eXcbCEd8d,1,17.9172,7.91E-05,0.058746357,-198,372,3/31/04,M,17.0712,17,4/22/21,"(12, 17]",1,15
372:R_Pwksr0eXcbCEd8d,2,17.2943,3.04E-09,0.148783924,-198,372,3/31/04,M,17.0712,17,4/22/21,"(12, 17]",1,15
372:R_Pwksr0eXcbCEd8d,3,8.55339,0.00010796,0.138900925,-198,372,3/31/04,M,17.0712,17,4/22/21,"(12, 17]",1,15
372:R_Pwksr0eXcbCEd8d,4,17.4262,0.0001633,-0.04208978,-198,372,3/31/04,M,17.0712,17,4/22/21,"(12, 17]",1,15
372:R_Pwksr0eXcbCEd8d,5,20.1273,1.75E-05,-0.0048901,-198,372,3/31/04,M,17.0712,17,4/22/21,"(12, 17]",1,15
388:R_dpq89nsKJ0JiXRL,1,5.81111,0.30704,0.573829936,284,388,12/27/03,M,17.337,17,4/24/21,"(12, 17]",1,15
388:R_dpq89nsKJ0JiXRL,2,8.04686,0.30926,0.613209785,284,388,12/27/03,M,17.337,17,4/24/21,"(12, 17]",1,15
388:R_dpq89nsKJ0JiXRL,3,4.03431,0.16311,0.685988351,284,388,12/27/03,M,17.337,17,4/24/21,"(12, 17]",1,15
388:R_dpq89nsKJ0JiXRL,4,7.40998,0.21489,0.621188914,284,388,12/27/03,M,17.337,17,4/24/21,"(12, 17]",1,15
388:R_dpq89nsKJ0JiXRL,5,7.16607,0.2308,0.639297635,284,388,12/27/03,M,17.337,17,4/24/21,"(12, 17]",1,15
423:R_2VEZT2fDPyNv1gm,1,17.9682,0.00089656,0.103906144,-187,423,12/24/12,M,8.326,8,4/20/21,"(7, 12]",0,10
423:R_2VEZT2fDPyNv1gm,2,15.2544,0.0004957,-0.019571703,-187,423,12/24/12,M,8.326,8,4/20/21,"(7, 12]",0,10
423:R_2VEZT2fDPyNv1gm,3,17.1909,9.16E-05,0.053579759,-187,423,12/24/12,M,8.326,8,4/20/21,"(7, 12]",0,10
423:R_2VEZT2fDPyNv1gm,4,9.82464,1.96E-07,-0.05996207,-187,423,12/24/12,M,8.326,8,4/20/21,"(7, 12]",0,10
423:R_2VEZT2fDPyNv1gm,5,13.9232,0,0.133124419,-187,423,12/24/12,M,8.326,8,4/20/21,"(7, 12]",0,10
436:R_UYNV3EWWRV3lLoZ,1,19.5425,0.00078665,-0.000333426,-127,436,12/12/11,M,9.3836,9,4/28/21,"(7, 12]",0,10
436:R_UYNV3EWWRV3lLoZ,2,2.92421,0.53481,0.385297557,-127,436,12/12/11,M,9.3836,9,4/28/21,"(7, 12]",0,10
436:R_UYNV3EWWRV3lLoZ,3,9.31366,6.41E-06,0.227763972,-127,436,12/12/11,M,9.3836,9,4/28/21,"(7, 12]",0,10
436:R_UYNV3EWWRV3lLoZ,4,19.9704,0,-0.103913895,-127,436,12/12/11,M,9.3836,9,4/28/21,"(7, 12]",0,10
436:R_UYNV3EWWRV3lLoZ,5,15.8968,0.00037703,0.066724769,-127,436,12/12/11,M,9.3836,9,4/28/21,"(7, 12]",0,10
442:R_3Ld88EjI8BWuUys,1,0.00412258,0.40891,0.566304972,107,442,3/17/09,M,12.1205,12,4/27/21,"(7, 12]",0,10
442:R_3Ld88EjI8BWuUys,2,12.7092,5.10E-05,0.188102273,107,442,3/17/09,M,12.1205,12,4/27/21,"(7, 12]",0,10
442:R_3Ld88EjI8BWuUys,3,17.22,0,0.001245639,107,442,3/17/09,M,12.1205,12,4/27/21,"(7, 12]",0,10
442:R_3Ld88EjI8BWuUys,4,3.70859,0.24998,0.605203224,107,442,3/17/09,M,12.1205,12,4/27/21,"(7, 12]",0,10
442:R_3Ld88EjI8BWuUys,5,0,0.38788,0.613732596,107,442,3/17/09,M,12.1205,12,4/27/21,"(7, 12]",0,10
449:R_2bWfpiDHdXVr7kL,1,4.20642,0.22627,0.579780348,222,449,4/15/04,M,17.0274,17,4/21/21,"(12, 17]",1,15
449:R_2bWfpiDHdXVr7kL,2,7.88938,0.004558,0.603463343,222,449,4/15/04,M,17.0274,17,4/21/21,"(12, 17]",1,15
449:R_2bWfpiDHdXVr7kL,3,7.52629,0.041174,0.618134754,222,449,4/15/04,M,17.0274,17,4/21/21,"(12, 17]",1,15
449:R_2bWfpiDHdXVr7kL,4,5.83871,0.3708,0.543102469,222,449,4/15/04,M,17.0274,17,4/21/21,"(12, 17]",1,15
449:R_2bWfpiDHdXVr7kL,5,11.8195,0.17871,0.629076165,222,449,4/15/04,M,17.0274,17,4/21/21,"(12, 17]",1,15
459:R_3h3FwGmfU7ntaRK,1,5.97244,0.36552,0.562290245,220,459,1/10/06,M,15.2904,15,4/22/21,"(12, 17]",1,15
459:R_3h3FwGmfU7ntaRK,2,1.16893,0.31173,0.554596875,220,459,1/10/06,M,15.2904,15,4/22/21,"(12, 17]",1,15
459:R_3h3FwGmfU7ntaRK,3,6.06054,0.38271,0.586499922,220,459,1/10/06,M,15.2904,15,4/22/21,"(12, 17]",1,15
459:R_3h3FwGmfU7ntaRK,4,2.98982,0.2621,0.495290203,220,459,1/10/06,M,15.2904,15,4/22/21,"(12, 17]",1,15
459:R_3h3FwGmfU7ntaRK,5,5.90166,0.37185,0.46224764,220,459,1/10/06,M,15.2904,15,4/22/21,"(12, 17]",1,15
511:R_1q7Lpr4tLzK3kHb,1,0,0.54829,0.596679216,244,511,5/4/10,M,10.9726,10,4/21/21,"(7, 12]",0,10
511:R_1q7Lpr4tLzK3kHb,2,4.79522,0.22066,0.552625968,244,511,5/4/10,M,10.9726,10,4/21/21,"(7, 12]",0,10
511:R_1q7Lpr4tLzK3kHb,3,4.3977,0.35246,0.546692427,244,511,5/4/10,M,10.9726,10,4/21/21,"(7, 12]",0,10
511:R_1q7Lpr4tLzK3kHb,4,2.53785,0.30088,0.541312976,244,511,5/4/10,M,10.9726,10,4/21/21,"(7, 12]",0,10
511:R_1q7Lpr4tLzK3kHb,5,3.14557,0.36735,0.498669497,244,511,5/4/10,M,10.9726,10,4/21/21,"(7, 12]",0,10
535:R_STCj0QvQgvLzWU1,1,0.000638453,0.52306,0.511208547,78,535,6/20/10,M,10.8438,10,4/21/21,"(7, 12]",0,10
535:R_STCj0QvQgvLzWU1,2,4.54378,0.34358,0.516827052,78,535,6/20/10,M,10.8438,10,4/21/21,"(7, 12]",0,10
535:R_STCj0QvQgvLzWU1,3,8.06478,0.40427,0.558256709,78,535,6/20/10,M,10.8438,10,4/21/21,"(7, 12]",0,10
535:R_STCj0QvQgvLzWU1,4,0,0.29098,0.608101611,78,535,6/20/10,M,10.8438,10,4/21/21,"(7, 12]",0,10
535:R_STCj0QvQgvLzWU1,5,0.00182415,0.28668,0.541144337,78,535,6/20/10,M,10.8438,10,4/21/21,"(7, 12]",0,10
560:R_WxOwlLd4093w8lH,1,8.23789,0.49796,0.298592409,151,560,1/31/13,M,8.2274,8,4/22/21,"(7, 12]",0,10
560:R_WxOwlLd4093w8lH,2,8.57339,0.37447,0.463916695,151,560,1/31/13,M,8.2274,8,4/22/21,"(7, 12]",0,10
560:R_WxOwlLd4093w8lH,3,6.3176,0.41215,0.242842193,151,560,1/31/13,M,8.2274,8,4/22/21,"(7, 12]",0,10
560:R_WxOwlLd4093w8lH,4,6.35182,0.60319,0.493449499,151,560,1/31/13,M,8.2274,8,4/22/21,"(7, 12]",0,10
560:R_WxOwlLd4093w8lH,5,8.3193,0.32356,0.378686402,151,560,1/31/13,M,8.2274,8,4/22/21,"(7, 12]",0,10
804:R_3EsSw2YvrmJfDkB,1,4.2456,0.25165,0.472927097,5,804,11/27/06,M,14.1753,14,1/26/21,"(12, 17]",1,15
804:R_3EsSw2YvrmJfDkB,2,0.0383802,0.24635,0.523648511,5,804,11/27/06,M,14.1753,14,1/26/21,"(12, 17]",1,15
804:R_3EsSw2YvrmJfDkB,3,0.0292594,0.17806,0.505201631,5,804,11/27/06,M,14.1753,14,1/26/21,"(12, 17]",1,15
804:R_3EsSw2YvrmJfDkB,4,2.31775,0.35698,0.510367096,5,804,11/27/06,M,14.1753,14,1/26/21,"(12, 17]",1,15
804:R_3EsSw2YvrmJfDkB,5,1.04708,0.40743,0.45660139,5,804,11/27/06,M,14.1753,14,1/26/21,"(12, 17]",1,15
805:R_BDtiNRvCWgS3tlv,1,2.38017,0.45228,0.528988602,-38,805,2/2/09,M,11.989,11,1/26/21,"(7, 12]",0,10
805:R_BDtiNRvCWgS3tlv,2,2.00033,0.18035,0.570106645,-38,805,2/2/09,M,11.989,11,1/26/21,"(7, 12]",0,10
805:R_BDtiNRvCWgS3tlv,3,2.30259,0.26232,0.472413818,-38,805,2/2/09,M,11.989,11,1/26/21,"(7, 12]",0,10
