subject,fold,planningDepth,featureDropRate,heuristicQuality,elo,StudyID,DoB,Gender,ExactAge,FlooredAge,TaskDate,ageBin,ageBinNr,ageBinValue
227:R_2qlLx30lmNEXUJL,2,1.70544,0.57446,0.55754901,101,227,7/7/05,M,15.463,15,12/19/20,"(12, 17]",1,15
227:R_2qlLx30lmNEXUJL,3,6.17412,0.70485,0.571759264,101,227,7/7/05,M,15.463,15,12/19/20,"(12, 17]",1,15
227:R_2qlLx30lmNEXUJL,4,3.76582,0.52729,0.52735625,101,227,7/7/05,M,15.463,15,12/19/20,"(12, 17]",1,15
227:R_2qlLx30lmNEXUJL,5,4.15378,0.55542,0.529486504,101,227,7/7/05,M,15.463,15,12/19/20,"(12, 17]",1,15
228:R_ULyuWg2JwZBuGiJ,1,0.811146,0.43165,0.257532163,-85,228,2/10/04,F,16.8575,16,12/15/20,"(12, 17]",1,15
228:R_ULyuWg2JwZBuGiJ,2,0.698012,0.21859,0.082752782,-85,228,2/10/04,F,16.8575,16,12/15/20,"(12, 17]",1,15
228:R_ULyuWg2JwZBuGiJ,3,2.58101,0.38019,0.285909423,-85,228,2/10/04,F,16.8575,16,12/15/20,"(12, 17]",1,15
228:R_ULyuWg2JwZBuGiJ,4,1.31217,0.30041,0.422746527,-85,228,2/10/04,F,16.8575,16,12/15/20,"(12, 17]",1,15
228:R_ULyuWg2JwZBuGiJ,5,3.87419,0.23331,0.226243946,-85,228,2/10/04,F,16.8575,16,12/15/20,"(12, 17]",1,15
229:R_3KxYOzYEKloODvs,1,0.215852,0.11178,0.491584945,281,229,6/29/09,F,11.5014,11,12/26/20,"(7, 12]",0,10
229:R_3KxYOzYEKloODvs,2,5.47E-05,0.4192,0.552043588,281,229,6/29/09,F,11.5014,11,12/26/20,"(7, 12]",0,10
229:R_3KxYOzYEKloODvs,3,4.49362,0.224,0.524162922,281,229,6/29/09,F,11.5014,11,12/26/20,"(7, 12]",0,10
229:R_3KxYOzYEKloODvs,4,7.24124,0.17871,0.509932861,281,229,6/29/09,F,11.5014,11,12/26/20,"(7, 12]",0,10
229:R_3KxYOzYEKloODvs,5,0,0.3639,0.53975942,281,229,6/29/09,F,11.5014,11,12/26/20,"(7, 12]",0,10
230:R_28G5rUmynDONqbJ,1,9.7971,0.37202,0.517753758,164,230,8/12/09,M,11.3616,11,12/19/20,"(7, 12]",0,10
230:R_28G5rUmynDONqbJ,2,5.21554,0.21208,0.496232366,164,230,8/12/09,M,11.3616,11,12/19/20,"(7, 12]",0,10
230:R_28G5rUmynDONqbJ,3,4.98391,0.24314,0.506687688,164,230,8/12/09,M,11.3616,11,12/19/20,"(7, 12]",0,10
230:R_28G5rUmynDONqbJ,4,7.65695,0.22778,0.47941643,164,230,8/12/09,M,11.3616,11,12/19/20,"(7, 12]",0,10
230:R_28G5rUmynDONqbJ,5,0,0.31131,0.537019923,164,230,8/12/09,M,11.3616,11,12/19/20,"(7, 12]",0,10
231:R_2QRpawEy8w6txvN,1,5.23606,0.32635,0.37186896,171,231,1/9/07,M,13.9452,13,12/16/20,"(12, 17]",1,15
231:R_2QRpawEy8w6txvN,2,9.08605,0.4351,0.194743486,171,231,1/9/07,M,13.9452,13,12/16/20,"(12, 17]",1,15
231:R_2QRpawEy8w6txvN,3,2.27443,0.29018,0.373704851,171,231,1/9/07,M,13.9452,13,12/16/20,"(12, 17]",1,15
231:R_2QRpawEy8w6txvN,4,0.00191536,0.45444,0.394696604,171,231,1/9/07,M,13.9452,13,12/16/20,"(12, 17]",1,15
231:R_2QRpawEy8w6txvN,5,4.43617,0.37329,0.434089231,171,231,1/9/07,M,13.9452,13,12/16/20,"(12, 17]",1,15
236:R_24qFUPTZKx0SybQ,1,14.9565,0.00022916,0.198243303,-483,236,9/16/08,F,12.2603,12,12/17/20,"(7, 12]",0,10
236:R_24qFUPTZKx0SybQ,2,0,0,0.268343299,-483,236,9/16/08,F,12.2603,12,12/17/20,"(7, 12]",0,10
236:R_24qFUPTZKx0SybQ,3,13.4085,0.00054542,0.253608846,-483,236,9/16/08,F,12.2603,12,12/17/20,"(7, 12]",0,10
236:R_24qFUPTZKx0SybQ,4,1.89212,4.05E-07,0.112800438,-483,236,9/16/08,F,12.2603,12,12/17/20,"(7, 12]",0,10
236:R_24qFUPTZKx0SybQ,5,9.96348,0.00010954,0.124304443,-483,236,9/16/08,F,12.2603,12,12/17/20,"(7, 12]",0,10
242:R_12lQaNUgCpqQizh,1,8.64356,0.44449,0.546952984,124,242,10/2/05,F,15.2274,15,12/20/20,"(12, 17]",1,15
242:R_12lQaNUgCpqQizh,2,0.601423,0.41388,0.496367061,124,242,10/2/05,F,15.2274,15,12/20/20,"(12, 17]",1,15
242:R_12lQaNUgCpqQizh,3,0.000674936,0.63071,0.570587355,124,242,10/2/05,F,15.2274,15,12/20/20,"(12, 17]",1,15
242:R_12lQaNUgCpqQizh,4,8.10502,0.45625,0.53060019,124,242,10/2/05,F,15.2274,15,12/20/20,"(12, 17]",1,15
242:R_12lQaNUgCpqQizh,5,2.04456,0.27236,0.510556983,124,242,10/2/05,F,15.2274,15,12/20/20,"(12, 17]",1,15
245:R_eINRkRhqhKHRjzz,1,4.59455,0.32155,0.530300766,94,245,1/14/11,M,9.926,9,12/15/20,"(7, 12]",0,10
245:R_eINRkRhqhKHRjzz,2,3.37946,0.24219,0.561678259,94,245,1/14/11,M,9.926,9,12/15/20,"(7, 12]",0,10
245:R_eINRkRhqhKHRjzz,3,3.00099,0.24582,0.549821164,94,245,1/14/11,M,9.926,9,12/15/20,"(7, 12]",0,10
245:R_eINRkRhqhKHRjzz,4,2.8241,0.22798,0.546527781,94,245,1/14/11,M,9.926,9,12/15/20,"(7, 12]",0,10
245:R_eINRkRhqhKHRjzz,5,0.380372,0.22027,0.560528412,94,245,1/14/11,M,9.926,9,12/15/20,"(7, 12]",0,10
248:R_1Do3QQWN7pWkPwQ,1,5.87258,0.2902,0.563274792,201,248,5/17/05,M,15.6055,15,12/20/20,"(12, 17]",1,15
248:R_1Do3QQWN7pWkPwQ,2,5.41673,0.30164,0.561314639,201,248,5/17/05,M,15.6055,15,12/20/20,"(12, 17]",1,15
248:R_1Do3QQWN7pWkPwQ,3,0.00155053,0.44338,0.561314768,201,248,5/17/05,M,15.6055,15,12/20/20,"(12, 17]",1,15
248:R_1Do3QQWN7pWkPwQ,4,0.00186063,0.15165,0.573417798,201,248,5/17/05,M,15.6055,15,12/20/20,"(12, 17]",1,15
248:R_1Do3QQWN7pWkPwQ,5,0.651076,0.31981,0.564449757,201,248,5/17/05,M,15.6055,15,12/20/20,"(12, 17]",1,15
249:R_d1i4xMt2Vzivxg5,1,4.855,0.24599,0.446571524,104,249,8/5/06,M,14.3808,14,12/18/20,"(12, 17]",1,15
249:R_d1i4xMt2Vzivxg5,2,5.34155,0.1803,0.530555501,104,249,8/5/06,M,14.3808,14,12/18/20,"(12, 17]",1,15
249:R_d1i4xMt2Vzivxg5,3,1.92849,0.21643,0.520513715,104,249,8/5/06,M,14.3808,14,12/18/20,"(12, 17]",1,15
249:R_d1i4xMt2Vzivxg5,4,2.41122,0.21381,0.455180393,104,249,8/5/06,M,14.3808,14,12/18/20,"(12, 17]",1,15
249:R_d1i4xMt2Vzivxg5,5,6.32282,0.36733,0.40130032,104,249,8/5/06,M,14.3808,14,12/18/20,"(12, 17]",1,15
250:R_r2BwOdT2hnmQ5WN,1,2.48362,0.33581,0.561160774,27,250,9/27/03,M,17.2055,17,12/6/20,"(12, 17]",1,15
250:R_r2BwOdT2hnmQ5WN,2,5.90615,0.68418,0.521506726,27,250,9/27/03,M,17.2055,17,12/6/20,"(12, 17]",1,15
250:R_r2BwOdT2hnmQ5WN,3,2.62716,0.5054,0.500632623,27,250,9/27/03,M,17.2055,17,12/6/20,"(12, 17]",1,15
250:R_r2BwOdT2hnmQ5WN,4,5.46691,0.45978,0.400795289,27,250,9/27/03,M,17.2055,17,12/6/20,"(12, 17]",1,15
250:R_r2BwOdT2hnmQ5WN,5,3.70863,0.37596,0.525753181,27,250,9/27/03,M,17.2055,17,12/6/20,"(12, 17]",1,15
256:R_10BfVTQovUcZioM,1,6.66594,0.51339,0.558261752,139,256,3/20/03,F,17.7205,17,12/3/20,"(12, 17]",1,15
256:R_10BfVTQovUcZioM,2,6.1907,0.51062,0.53685814,139,256,3/20/03,F,17.7205,17,12/3/20,"(12, 17]",1,15
256:R_10BfVTQovUcZioM,3,5.80403,0.58839,0.549541408,139,256,3/20/03,F,17.7205,17,12/3/20,"(12, 17]",1,15
256:R_10BfVTQovUcZioM,4,5.17486,0.32197,0.54468723,139,256,3/20/03,F,17.7205,17,12/3/20,"(12, 17]",1,15
256:R_10BfVTQovUcZioM,5,6.51209,0.30652,0.497660433,139,256,3/20/03,F,17.7205,17,12/3/20,"(12, 17]",1,15
262:R_30idhiqurUAv63D,1,0.0197008,0.4194,0.481313521,-68,262,6/8/11,F,9.8685,9,4/18/21,"(7, 12]",0,10
262:R_30idhiqurUAv63D,2,2.81217,0.53972,0.417391436,-68,262,6/8/11,F,9.8685,9,4/18/21,"(7, 12]",0,10
262:R_30idhiqurUAv63D,3,4.03398,0.38257,0.457935938,-68,262,6/8/11,F,9.8685,9,4/18/21,"(7, 12]",0,10
262:R_30idhiqurUAv63D,4,0.0866107,0.4043,0.438374429,-68,262,6/8/11,F,9.8685,9,4/18/21,"(7, 12]",0,10
262:R_30idhiqurUAv63D,5,1.41815,0.5085,0.421819459,-68,262,6/8/11,F,9.8685,9,4/18/21,"(7, 12]",0,10
269:R_2zC5iAXvVOKLmh6,1,0,0.49167,0.51972097,2,269,8/1/11,F,9.7123,9,4/15/21,"(7, 12]",0,10
269:R_2zC5iAXvVOKLmh6,2,0.000109449,0.59844,0.431439048,2,269,8/1/11,F,9.7123,9,4/15/21,"(7, 12]",0,10
269:R_2zC5iAXvVOKLmh6,3,0.439329,0.37545,0.453432459,2,269,8/1/11,F,9.7123,9,4/15/21,"(7, 12]",0,10
269:R_2zC5iAXvVOKLmh6,4,0.452116,0.54979,0.399198759,2,269,8/1/11,F,9.7123,9,4/15/21,"(7, 12]",0,10
269:R_2zC5iAXvVOKLmh6,5,0,0.48942,0.4937647,2,269,8/1/11,F,9.7123,9,4/15/21,"(7, 12]",0,10
273:R_2zuodaGDxpO8dfe,1,6.21912,0.43731,0.556127316,153,273,9/26/03,M,17.1945,17,12/1/20,"(12, 17]",1,15
273:R_2zuodaGDxpO8dfe,2,6.07528,0.39917,0.538766207,153,273,9/26/03,M,17.1945,17,12/1/20,"(12, 17]",1,15
273:R_2zuodaGDxpO8dfe,3,5.09684,0.44469,0.496801823,153,273,9/26/03,M,17.1945,17,12/1/20,"(12, 17]",1,15
273:R_2zuodaGDxpO8dfe,4,6.98915,0.29006,0.571663584,153,273,9/26/03,M,17.1945,17,12/1/20,"(12, 17]",1,15
273:R_2zuodaGDxpO8dfe,5,3.70137,0.29993,0.54956681,153,273,9/26/03,M,17.1945,17,12/1/20,"(12, 17]",1,15
281:R_NVGtaI93MLLVQfT,1,6.48493,0.31698,0.537685147,195,281,6/28/03,F,17.4411,17,12/1/20,"(12, 17]",1,15
281:R_NVGtaI93MLLVQfT,2,4.20224,0.17584,0.497410865,195,281,6/28/03,F,17.4411,17,12/1/20,"(12, 17]",1,15
281:R_NVGtaI93MLLVQfT,3,6.29562,0.38188,0.542494988,195,281,6/28/03,F,17.4411,17,12/1/20,"(12, 17]",1,15
281:R_NVGtaI93MLLVQfT,4,6.10615,0.47566,0.527576793,195,281,6/28/03,F,17.4411,17,12/1/20,"(12, 17]",1,15
281:R_NVGtaI93MLLVQfT,5,5.94772,0.34877,0.53726785,195,281,6/28/03,F,17.4411,17,12/1/20,"(12, 17]",1,15
290:R_25zHKt5eqk2Fr1k,1,17.8542,3.36E-06,0.116687099,115,290,11/2/03,M,17.0904,17,11/30/20,"(12, 17]",1,15
290:R_25zHKt5eqk2Fr1k,2,1.21509,0.5365,0.527703306,115,290,11/2/03,M,17.0904,17,11/30/20,"(12, 17]",1,15
290:R_25zHKt5eqk2Fr1k,3,3.79867,0.44422,0.462255898,115,290,11/2/03,M,17.0904,17,11/30/20,"(12, 17]",1,15
290:R_25zHKt5eqk2Fr1k,4,4.59898,0.48179,0.312011842,115,290,11/2/03,M,17.0904,17,11/30/20,"(12, 17]",1,15
290:R_25zHKt5eqk2Fr1k,5,3.50387,0.63124,0.467963198,115,290,11/2/03,M,17.0904,17,11/30/20,"(12, 17]",1,15
291:R_3fq8dlBEbdOzPCb,1,7.19236,0.51273,0.467837549,40,291,10/1/04,M,16.5562,16,4/18/21,"(12, 17]",1,15
291:R_3fq8dlBEbdOzPCb,2,6.47667,0.81311,0.4959426,40,291,10/1/04,M,16.5562,16,4/18/21,"(12, 17]",1,15
291:R_3fq8dlBEbdOzPCb,3,6.41259,0.63707,0.500667041,40,291,10/1/04,M,16.5562,16,4/18/21,"(12, 17]",1,15
291:R_3fq8dlBEbdOzPCb,4,6.47005,0.85488,0.458071463,40,291,10/1/04,M,16.5562,16,4/18/21,"(12, 17]",1,15
291:R_3fq8dlBEbdOzPCb,5,3.82333,0.67289,0.516929051,40,291,10/1/04,M,16.5562,16,4/18/21,"(12, 17]",1,15
293:R_2aCAcRnL67iaV0l,1,6.1407,0.24539,0.440109732,107,293,4/15/08,M,13.0192,13,4/19/21,"(12, 17]",1,15
293:R_2aCAcRnL67iaV0l,2,4.25693,0.48953,0.414480404,107,293,4/15/08,M,13.0192,13,4/19/21,"(12, 17]",1,15
293:R_2aCAcRnL67iaV0l,3,6.06478,0.41301,0.454741203,107,293,4/15/08,M,13.0192,13,4/19/21,"(12, 17]",1,15
293:R_2aCAcRnL67iaV0l,4,3.71806,0.50109,0.496725785,107,293,4/15/08,M,13.0192,13,4/19/21,"(12, 17]",1,15
293:R_2aCAcRnL67iaV0l,5,3.73989,0.50554,0.470122317,107,293,4/15/08,M,13.0192,13,4/19/21,"(12, 17]",1,15
294:R_2zP8FeEoub7z36i,1,3.95653,0.45406,0.304423054,153,294,4/20/10,F,11.0055,11,4/19/21,"(7, 12]",0,10
294:R_2zP8FeEoub7z36i,2,1.555,0.17491,0.423026379,153,294,4/20/10,F,11.0055,11,4/19/21,"(7, 12]",0,10
294:R_2zP8FeEoub7z36i,3,0.00707771,0.46975,0.493285711,153,294,4/20/10,F,11.0055,11,4/19/21,"(7, 12]",0,10
294:R_2zP8FeEoub7z36i,4,0.477271,0.38158,0.465609835,153,294,4/20/10,F,11.0055,11,4/19/21,"(7, 12]",0,10
294:R_2zP8FeEoub7z36i,5,2.57174,0.47478,0.318406599,153,294,4/20/10,F,11.0055,11,4/19/21,"(7, 12]",0,10
305:R_WBOZ0yrZfLTCClz,1,3.05527,0.5115,0.569539703,-43,305,1/26/03,F,17.8575,17,11/30/20,"(12, 17]",1,15
305:R_WBOZ0yrZfLTCClz,2,3.37477,0.49513,0.528945562,-43,305,1/26/03,F,17.8575,17,11/30/20,"(12, 17]",1,15
305:R_WBOZ0yrZfLTCClz,3,4.11935,0.68234,0.572592757,-43,305,1/26/03,F,17.8575,17,11/30/20,"(12, 17]",1,15
305:R_WBOZ0yrZfLTCClz,4,3.92906,0.54619,0.520471045,-43,305,1/26/03,F,17.8575,17,11/30/20,"(12, 17]",1,15
305:R_WBOZ0yrZfLTCClz,5,2.89292,0.41672,0.553103814,-43,305,1/26/03,F,17.8575,17,11/30/20,"(12, 17]",1,15
309:R_2YRtckLmarTUiRn,1,1.06116,0.12148,0.539356465,283,309,5/17/05,M,15.9452,15,4/23/21,"(12, 17]",1,15
309:R_2YRtckLmarTUiRn,2,3.08495,0.27777,0.470045966,283,309,5/17/05,M,15.9452,15,4/23/21,"(12, 17]",1,15
309:R_2YRtckLmarTUiRn,3,5.76394,0.20784,0.329862504,283,309,5/17/05,M,15.9452,15,4/23/21,"(12, 17]",1,15
309:R_2YRtckLmarTUiRn,4,4.40361,0.21189,0.412327168,283,309,5/17/05,M,15.9452,15,4/23/21,"(12, 17]",1,15
309:R_2YRtckLmarTUiRn,5,7.73546,0.1648,0.384955713,283,309,5/17/05,M,15.9452,15,4/23/21,"(12, 17]",1,15
311:R_3pgcvaDmcvM4aTR,1,4.49143,0.43195,0.563896227,156,311,12/24/04,F,16.3233,16,4/17/21,"(12, 17]",1,15
311:R_3pgcvaDmcvM4aTR,2,0.00103977,0.35211,0.550459117,156,311,12/24/04,F,16.3233,16,4/17/21,"(12, 17]",1,15
311:R_3pgcvaDmcvM4aTR,3,1.82E-05,0.47838,0.557574636,156,311,12/24/04,F,16.3233,16,4/17/21,"(12, 17]",1,15
311:R_3pgcvaDmcvM4aTR,4,0.0853338,0.28282,0.55331188,156,311,12/24/04,F,16.3233,16,4/17/21,"(12, 17]",1,15
311:R_3pgcvaDmcvM4aTR,5,0,0.44222,0.566061249,156,311,12/24/04,F,16.3233,16,4/17/21,"(12, 17]",1,15
329:R_23eNWjNjj4QQj6j,1,4.58185,0.3409,0.547346666,168,329,9/22/04,M,16.5781,16,4/17/21,"(12, 17]",1,15
329:R_23eNWjNjj4QQj6j,2,2.69843,0.19995,0.518773117,168,329,9/22/04,M,16.5781,16,4/17/21,"(12, 17]",1,15
329:R_23eNWjNjj4QQj6j,3,3.93732,0.31852,0.526526907,168,329,9/22/04,M,16.5781,16,4/17/21,"(12, 17]",1,15
329:R_23eNWjNjj4QQj6j,4,2.86873,0.27478,0.513966988,168,329,9/22/04,M,16.5781,16,4/17/21,"(12, 17]",1,15
329:R_23eNWjNjj4QQj6j,5,6.76987,0.27771,0.524279489,168,329,9/22/04,M,16.5781,16,4/17/21,"(12, 17]",1,15
342:R_3mmldwGes6cKAa2,1,3.10841,0.23768,0.522417244,104,342,7/1/09,F,11.8164,11,4/22/21,"(7, 12]",0,10
342:R_3mmldwGes6cKAa2,2,3.64542,0.2758,0.518016728,104,342,7/1/09,F,11.8164,11,4/22/21,"(7, 12]",0,10
342:R_3mmldwGes6cKAa2,3,5.98198,0.46077,0.505993458,104,342,7/1/09,F,11.8164,11,4/22/21,"(7, 12]",0,10
342:R_3mmldwGes6cKAa2,4,3.96445,0.45844,0.53885255,104,342,7/1/09,F,11.8164,11,4/22/21,"(7, 12]",0,10
342:R_3mmldwGes6cKAa2,5,3.46461,0.34203,0.504098438,104,342,7/1/09,F,11.8164,11,4/22/21,"(7, 12]",0,10
353:R_poraw4AzFhTIAxP,1,5.58444,0.52961,0.558710074,44,353,2/8/07,F,14.2219,14,4/26/21,"(12, 17]",1,15
353:R_poraw4AzFhTIAxP,2,2.24799,0.45348,0.492381144,44,353,2/8/07,F,14.2219,14,4/26/21,"(12, 17]",1,15
353:R_poraw4AzFhTIAxP,3,2.10885,0.26037,0.55328371,44,353,2/8/07,F,14.2219,14,4/26/21,"(12, 17]",1,15
353:R_poraw4AzFhTIAxP,4,3.18918,0.56698,0.551775882,44,353,2/8/07,F,14.2219,14,4/26/21,"(12, 17]",1,15
353:R_poraw4AzFhTIAxP,5,1.66073,0.2418,0.549046546,44,353,2/8/07,F,14.2219,14,4/26/21,"(12, 17]",1,15
372:R_Pwksr0eXcbCEd8d,1,2.8652,0.00030446,-0.057904338,-198,372,3/31/04,M,17.0712,17,4/22/21,"(12, 17]",1,15
372:R_Pwksr0eXcbCEd8d,2,0.161364,0.0014682,0.174692193,-198,372,3/31/04,M,17.0712,17,4/22/21,"(12, 17]",1,15
372:R_Pwksr0eXcbCEd8d,3,0.00279095,7.98E-05,-0.023001016,-198,372,3/31/04,M,17.0712,17,4/22/21,"(12, 17]",1,15
372:R_Pwksr0eXcbCEd8d,4,15.6994,0,0.165582548,-198,372,3/31/04,M,17.0712,17,4/22/21,"(12, 17]",1,15
372:R_Pwksr0eXcbCEd8d,5,0.0204487,1.31E-05,0.099328105,-198,372,3/31/04,M,17.0712,17,4/22/21,"(12, 17]",1,15
388:R_dpq89nsKJ0JiXRL,1,6.00502,0.20812,0.576889088,284,388,12/27/03,M,17.337,17,4/24/21,"(12, 17]",1,15
388:R_dpq89nsKJ0JiXRL,2,5.32707,0.1498,0.569757195,284,388,12/27/03,M,17.337,17,4/24/21,"(12, 17]",1,15
388:R_dpq89nsKJ0JiXRL,3,6.32156,0.34428,0.556872203,284,388,12/27/03,M,17.337,17,4/24/21,"(12, 17]",1,15
388:R_dpq89nsKJ0JiXRL,4,2.68778,0.25326,0.572537185,284,388,12/27/03,M,17.337,17,4/24/21,"(12, 17]",1,15
388:R_dpq89nsKJ0JiXRL,5,6.06917,0.44359,0.574849037,284,388,12/27/03,M,17.337,17,4/24/21,"(12, 17]",1,15
423:R_2VEZT2fDPyNv1gm,1,14.9078,1.29E-06,0.046007893,-187,423,12/24/12,M,8.326,8,4/20/21,"(7, 12]",0,10
423:R_2VEZT2fDPyNv1gm,2,0.000912076,7.23E-05,0.053183607,-187,423,12/24/12,M,8.326,8,4/20/21,"(7, 12]",0,10
423:R_2VEZT2fDPyNv1gm,3,1.28707,0.49996,0.44426205,-187,423,12/24/12,M,8.326,8,4/20/21,"(7, 12]",0,10
423:R_2VEZT2fDPyNv1gm,4,17.9295,3.83E-06,-0.002977905,-187,423,12/24/12,M,8.326,8,4/20/21,"(7, 12]",0,10
423:R_2VEZT2fDPyNv1gm,5,0.825155,0.26239,0.517150322,-187,423,12/24/12,M,8.326,8,4/20/21,"(7, 12]",0,10
436:R_UYNV3EWWRV3lLoZ,1,4.44553,0,0.173781866,-127,436,12/12/11,M,9.3836,9,4/28/21,"(7, 12]",0,10
436:R_UYNV3EWWRV3lLoZ,2,2.69922,0.44962,0.517978928,-127,436,12/12/11,M,9.3836,9,4/28/21,"(7, 12]",0,10
436:R_UYNV3EWWRV3lLoZ,3,0.00569135,0.34032,0.479323577,-127,436,12/12/11,M,9.3836,9,4/28/21,"(7, 12]",0,10
436:R_UYNV3EWWRV3lLoZ,4,0.397227,0.57666,0.482532396,-127,436,12/12/11,M,9.3836,9,4/28/21,"(7, 12]",0,10
436:R_UYNV3EWWRV3lLoZ,5,1.94108,0.294,0.351519251,-127,436,12/12/11,M,9.3836,9,4/28/21,"(7, 12]",0,10
442:R_3Ld88EjI8BWuUys,1,0.00344765,0.49337,0.574737445,107,442,3/17/09,M,12.1205,12,4/27/21,"(7, 12]",0,10
442:R_3Ld88EjI8BWuUys,2,9.06622,0.51198,0.565845973,107,442,3/17/09,M,12.1205,12,4/27/21,"(7, 12]",0,10
442:R_3Ld88EjI8BWuUys,3,3.08519,0.34873,0.550392945,107,442,3/17/09,M,12.1205,12,4/27/21,"(7, 12]",0,10
442:R_3Ld88EjI8BWuUys,4,0.215268,0.3396,0.555527582,107,442,3/17/09,M,12.1205,12,4/27/21,"(7, 12]",0,10
442:R_3Ld88EjI8BWuUys,5,0.345513,0.43328,0.532843739,107,442,3/17/09,M,12.1205,12,4/27/21,"(7, 12]",0,10
449:R_2bWfpiDHdXVr7kL,1,4.84026,0.21015,0.528397486,222,449,4/15/04,M,17.0274,17,4/21/21,"(12, 17]",1,15
449:R_2bWfpiDHdXVr7kL,2,6.33957,0.35182,0.55818968,222,449,4/15/04,M,17.0274,17,4/21/21,"(12, 17]",1,15
449:R_2bWfpiDHdXVr7kL,3,3.84683,0.44651,0.56453862,222,449,4/15/04,M,17.0274,17,4/21/21,"(12, 17]",1,15
449:R_2bWfpiDHdXVr7kL,4,7.7336,0.21585,0.536400314,222,449,4/15/04,M,17.0274,17,4/21/21,"(12, 17]",1,15
449:R_2bWfpiDHdXVr7kL,5,4.09341,0.55867,0.550412338,222,449,4/15/04,M,17.0274,17,4/21/21,"(12, 17]",1,15
459:R_3h3FwGmfU7ntaRK,1,6.11582,0.39017,0.552805559,220,459,1/10/06,M,15.2904,15,4/22/21,"(12, 17]",1,15
459:R_3h3FwGmfU7ntaRK,2,2.44611,0.22176,0.523135733,220,459,1/10/06,M,15.2904,15,4/22/21,"(12, 17]",1,15
459:R_3h3FwGmfU7ntaRK,3,6.41244,0.39839,0.457711945,220,459,1/10/06,M,15.2904,15,4/22/21,"(12, 17]",1,15
459:R_3h3FwGmfU7ntaRK,4,5.65912,0.33798,0.474102358,220,459,1/10/06,M,15.2904,15,4/22/21,"(12, 17]",1,15
459:R_3h3FwGmfU7ntaRK,5,1.78851,0.20324,0.554667254,220,459,1/10/06,M,15.2904,15,4/22/21,"(12, 17]",1,15
511:R_1q7Lpr4tLzK3kHb,1,7.30E-05,0.51521,0.545129733,244,511,5/4/10,M,10.9726,10,4/21/21,"(7, 12]",0,10
511:R_1q7Lpr4tLzK3kHb,2,3.68318,0.20153,0.522975334,244,511,5/4/10,M,10.9726,10,4/21/21,"(7, 12]",0,10
511:R_1q7Lpr4tLzK3kHb,3,6.21197,0.3632,0.548451535,244,511,5/4/10,M,10.9726,10,4/21/21,"(7, 12]",0,10
511:R_1q7Lpr4tLzK3kHb,4,2.75493,0.28743,0.559503146,244,511,5/4/10,M,10.9726,10,4/21/21,"(7, 12]",0,10
511:R_1q7Lpr4tLzK3kHb,5,1.82096,0.159,0.562944596,244,511,5/4/10,M,10.9726,10,4/21/21,"(7, 12]",0,10
535:R_STCj0QvQgvLzWU1,1,0,0.39955,0.551846486,78,535,6/20/10,M,10.8438,10,4/21/21,"(7, 12]",0,10
535:R_STCj0QvQgvLzWU1,2,4.41656,0.15447,0.558294773,78,535,6/20/10,M,10.8438,10,4/21/21,"(7, 12]",0,10
535:R_STCj0QvQgvLzWU1,3,1.00228,0.2517,0.557417151,78,535,6/20/10,M,10.8438,10,4/21/21,"(7, 12]",0,10
535:R_STCj0QvQgvLzWU1,4,6.10888,0.3144,0.552063499,78,535,6/20/10,M,10.8438,10,4/21/21,"(7, 12]",0,10
535:R_STCj0QvQgvLzWU1,5,8.51337,0.45006,0.522133588,78,535,6/20/10,M,10.8438,10,4/21/21,"(7, 12]",0,10
560:R_WxOwlLd4093w8lH,1,4.58333,0.41393,0.483151887,151,560,1/31/13,M,8.2274,8,4/22/21,"(7, 12]",0,10
560:R_WxOwlLd4093w8lH,2,7.30525,0.34667,0.453639399,151,560,1/31/13,M,8.2274,8,4/22/21,"(7, 12]",0,10
560:R_WxOwlLd4093w8lH,3,3.39188,0.26498,0.450723438,151,560,1/31/13,M,8.2274,8,4/22/21,"(7, 12]",0,10
560:R_WxOwlLd4093w8lH,4,6.21755,0.45442,0.33911036,151,560,1/31/13,M,8.2274,8,4/22/21,"(7, 12]",0,10
560:R_WxOwlLd4093w8lH,5,5.76459,0.3079,0.466761612,151,560,1/31/13,M,8.2274,8,4/22/21,"(7, 12]",0,10
804:R_3EsSw2YvrmJfDkB,1,1.18736,0.39711,0.535952535,5,804,11/27/06,M,14.1753,14,1/26/21,"(12, 17]",1,15
804:R_3EsSw2YvrmJfDkB,2,0.388234,0.37018,0.516840206,5,804,11/27/06,M,14.1753,14,1/26/21,"(12, 17]",1,15
804:R_3EsSw2YvrmJfDkB,3,2.45823,0.35848,0.535101225,5,804,11/27/06,M,14.1753,14,1/26/21,"(12, 17]",1,15
804:R_3EsSw2YvrmJfDkB,4,0.0016235,0.51721,0.503532089,5,804,11/27/06,M,14.1753,14,1/26/21,"(12, 17]",1,15
804:R_3EsSw2YvrmJfDkB,5,1.48614,0.35956,0.445460542,5,804,11/27/06,M,14.1753,14,1/26/21,"(12, 17]",1,15
805:R_BDtiNRvCWgS3tlv,1,2.99323,0.46502,0.362029745,-38,805,2/2/09,M,11.989,11,1/26/21,"(7, 12]",0,10
805:R_BDtiNRvCWgS3tlv,2,3.399,0.35223,0.398422053,-38,805,2/2/09,M,11.989,11,1/26/21,"(7, 12]",0,10
805:R_BDtiNRvCWgS3tlv,3,2.53864,0.35354,0.449124142,-38,805,2/2/09,M,11.989,11,1/26/21,"(7, 12]",0,10
